Ad_ID,Ad_Type,Visual_Complexity,Clicks,Time_Spent,Engagement_Score,Age_Group,Gender,Device_Type,CTR,Conversion_Rate,Bounce_Rate,Frame_Data,User_Movement_Data,Age_Group_Numeric,Movement_Numeric,Visual_Complexity_Numeric,Ad_Type_Numeric
359,AR,High,58,29,73,18-24,Female,Mobile,5.763438257156469,1.5308450945068057,19.783222041746672,frame_sequence_358,movement_pattern_358,0,1,0,2
360,2D,Medium,70,20,76,55+,Male,Mobile,5.815793784075947,1.3743639717456915,22.154916507688217,frame_sequence_359,movement_pattern_359,4,4,2,0
361,2D,Medium,104,5,84,18-24,Male,Mobile,5.517701281730425,1.276646408846093,24.13084286252166,frame_sequence_360,movement_pattern_360,0,2,2,0
362,2D,High,224,37,89,45-54,Female,Mobile,5.618579950386925,1.910401359136538,20.335682227863334,frame_sequence_361,movement_pattern_361,3,0,0,0
363,AR,High,207,13,67,18-24,Male,Mobile,5.6189431138198875,0.3300462493490225,22.299556723326646,frame_sequence_362,movement_pattern_362,0,4,0,2
364,AR,Low,73,20,83,45-54,Male,Desktop,6.021206942947502,2.1857028757681434,21.481144616315465,frame_sequence_363,movement_pattern_363,3,2,1,2
365,3D,Medium,286,35,70,18-24,Male,Mobile,6.147787209353776,2.52340243350485,16.317629213884228,frame_sequence_364,movement_pattern_364,0,2,2,1
366,3D,Low,199,8,84,25-34,Male,Desktop,5.96694320034292,6.936486615420239,21.081402329305455,frame_sequence_365,movement_pattern_365,1,2,1,1
367,AR,Low,214,38,74,35-44,Male,Mobile,6.421339192361654,3.7272351526269807,18.775539115335988,frame_sequence_366,movement_pattern_366,2,2,1,2
368,3D,High,98,29,74,18-24,Female,Mobile,6.358896642145675,9.43195041892247,20.405308774362723,frame_sequence_367,movement_pattern_367,0,0,0,1
369,2D,Medium,134,24,77,18-24,Female,Mobile,6.54993590395788,1.0980666600857762,18.802097064004084,frame_sequence_368,movement_pattern_368,0,3,2,0
370,2D,Low,115,50,77,18-24,Female,Mobile,5.8348201246440174,1.54153594688217,21.426717477067776,frame_sequence_369,movement_pattern_369,0,2,1,0
371,AR,High,148,85,71,25-34,Male,Mobile,6.379897483566575,0.6326867131200444,22.601639840815615,frame_sequence_370,movement_pattern_370,1,2,0,2
372,AR,High,174,22,72,45-54,Male,Desktop,5.74985296356214,0.2427534978544772,21.531456592228857,frame_sequence_371,movement_pattern_371,3,2,0,2
373,3D,High,185,13,86,25-34,Male,Mobile,5.55727202394918,0.43676557066440563,21.652814468421745,frame_sequence_372,movement_pattern_372,1,1,0,1
374,2D,High,57,26,81,25-34,Female,Desktop,5.9165400858694035,2.647861854581661,19.873677524055573,frame_sequence_373,movement_pattern_373,1,3,0,0
375,2D,Medium,121,55,73,18-24,Female,Mobile,5.667500555313308,1.48484613983633,19.946893293533986,frame_sequence_374,movement_pattern_374,0,1,2,0
376,3D,High,214,13,76,55+,Female,Mobile,5.515541680503224,5.087880470183284,18.862881525072105,frame_sequence_375,movement_pattern_375,4,0,0,1
377,2D,Medium,51,13,75,45-54,Male,Mobile,5.830498731855984,1.9374727079283318,23.004125342515714,frame_sequence_376,movement_pattern_376,3,3,2,0
378,2D,Medium,87,15,76,45-54,Male,Mobile,5.976461362089726,0.8136950249048246,17.97545413976879,frame_sequence_377,movement_pattern_377,3,2,2,0
379,3D,Medium,112,26,66,45-54,Male,Mobile,6.063754213157999,1.8954023428607802,16.229783625721403,frame_sequence_378,movement_pattern_378,3,3,2,1
380,2D,Medium,274,43,80,35-44,Female,Desktop,6.403750315786578,0.5217600469994267,17.83230242602531,frame_sequence_379,movement_pattern_379,2,1,2,0
381,2D,Low,141,4,74,55+,Female,Mobile,6.124794615362248,4.250482421046529,16.435235444216417,frame_sequence_380,movement_pattern_380,4,0,1,0
382,2D,Low,70,16,77,35-44,Female,Tablet,6.065472632489995,1.653384834664055,18.894572221128204,frame_sequence_381,movement_pattern_381,2,4,1,0
383,2D,Medium,116,6,73,25-34,Female,Desktop,5.915625026815575,5.413201417001737,18.87051024816204,frame_sequence_382,movement_pattern_382,1,4,2,0
384,AR,Medium,121,17,80,25-34,Male,Mobile,5.529825687894666,1.2098333464072064,19.1553505756236,frame_sequence_383,movement_pattern_383,1,2,2,2
385,2D,Low,104,42,75,18-24,Male,Desktop,5.441906105574616,3.1350908178437233,22.160737253665456,frame_sequence_384,movement_pattern_384,0,3,1,0
386,AR,High,141,17,81,25-34,Male,Mobile,5.7469383109764625,0.3805741847482529,18.405598179418682,frame_sequence_385,movement_pattern_385,1,2,0,2
387,2D,Low,246,21,78,25-34,Female,Mobile,6.49823351282519,0.7763433641417486,22.91819367592109,frame_sequence_386,movement_pattern_386,1,2,1,0
388,2D,Medium,146,8,81,35-44,Male,Desktop,6.044257528587483,3.020982236652455,17.425079950924534,frame_sequence_387,movement_pattern_387,2,0,2,0
389,2D,High,125,24,84,25-34,Female,Desktop,5.458575010903568,0.13052385753617282,16.065852746656333,frame_sequence_388,movement_pattern_388,1,2,0,0
390,3D,High,69,47,72,18-24,Female,Desktop,5.49049579268194,7.112701142130347,20.951244704319443,frame_sequence_389,movement_pattern_389,0,1,0,1
391,2D,Low,72,18,76,25-34,Female,Desktop,5.89612413467812,1.7162285037093858,18.45734484993283,frame_sequence_390,movement_pattern_390,1,0,1,0
392,2D,Medium,225,37,75,45-54,Female,Desktop,6.147606648896332,0.14807024678006964,18.162037830530377,frame_sequence_391,movement_pattern_391,3,3,2,0
393,3D,Medium,91,48,80,25-34,Male,Mobile,5.627856415590563,0.6871152189331998,19.416156197579376,frame_sequence_392,movement_pattern_392,1,3,2,1
394,2D,High,109,14,89,45-54,Male,Desktop,5.6168358276110855,2.9115684301617493,17.853656280181802,frame_sequence_393,movement_pattern_393,3,1,0,0
395,3D,Low,110,11,79,55+,Male,Mobile,5.61767323798775,0.4045573338725594,20.316010694525886,frame_sequence_394,movement_pattern_394,4,0,1,1
396,2D,High,152,12,88,45-54,Female,Mobile,5.570698184410627,1.329084242654226,21.758458670846096,frame_sequence_395,movement_pattern_395,3,3,0,0
397,AR,Medium,187,15,68,18-24,Male,Tablet,5.7934105983625415,0.9321033136100406,22.785897976826558,frame_sequence_396,movement_pattern_396,0,4,2,2
398,AR,Low,103,13,67,35-44,Female,Mobile,5.368390588661091,1.5816831739866266,20.269072156193403,frame_sequence_397,movement_pattern_397,2,1,1,2
399,3D,Medium,202,19,80,18-24,Male,Desktop,6.321077697069271,1.5917294435777392,19.29048356035609,frame_sequence_398,movement_pattern_398,0,0,2,1
400,AR,Medium,107,28,79,35-44,Female,Desktop,5.63987949760493,4.42242424223344,19.26193806200345,frame_sequence_399,movement_pattern_399,2,0,2,2
401,AR,Low,315,18,80,25-34,Male,Mobile,5.606121644413966,0.6632362301005005,19.791935877153513,frame_sequence_400,movement_pattern_400,1,0,1,2
402,2D,Low,123,58,79,35-44,Female,Mobile,6.247747739661394,3.7587937220434178,22.50845575497151,frame_sequence_401,movement_pattern_401,2,3,1,0
403,AR,Medium,37,38,74,45-54,Male,Mobile,5.786239345548201,4.047025055642487,21.42490543776693,frame_sequence_402,movement_pattern_402,3,4,2,2
404,2D,High,97,55,87,18-24,Female,Desktop,5.484134049324698,0.14046742376541457,18.49085726725553,frame_sequence_403,movement_pattern_403,0,0,0,0
405,AR,Medium,315,18,78,25-34,Female,Desktop,5.651769670570882,9.68803204089445,20.44937514043975,frame_sequence_404,movement_pattern_404,1,2,2,2
406,3D,Medium,103,58,76,25-34,Female,Desktop,5.6292175180592245,2.7699789354206095,19.25380482469486,frame_sequence_405,movement_pattern_405,1,0,2,1
407,2D,Low,173,32,81,55+,Male,Mobile,5.6777052267918116,5.531048734867812,17.12493225151524,frame_sequence_406,movement_pattern_406,4,3,1,0
408,2D,High,212,20,79,25-34,Male,Mobile,6.719512671472459,3.11457989765969,19.276503993491396,frame_sequence_407,movement_pattern_407,1,0,0,0
409,2D,Low,128,14,69,25-34,Male,Desktop,5.984512620730212,5.4370534419079135,19.93964862774436,frame_sequence_408,movement_pattern_408,1,2,1,0
410,AR,Medium,95,21,85,55+,Female,Tablet,6.51146508841528,0.7809398574115003,16.599709055489363,frame_sequence_409,movement_pattern_409,4,3,2,2
411,2D,Medium,78,13,81,45-54,Female,Mobile,5.992096591002311,0.23165925898038534,16.536834774244195,frame_sequence_410,movement_pattern_410,3,1,2,0
412,2D,Medium,101,18,80,45-54,Male,Mobile,6.775105042060229,1.4623350474523233,17.972187256740966,frame_sequence_411,movement_pattern_411,3,4,2,0
413,2D,Low,172,65,70,25-34,Female,Mobile,5.905645442869626,0.5678848502578471,21.895314826058826,frame_sequence_412,movement_pattern_412,1,0,1,0
414,3D,Medium,31,63,73,18-24,Male,Mobile,5.894057084172882,1.004770956122642,19.104707350139037,frame_sequence_413,movement_pattern_413,0,4,2,1
415,2D,High,315,49,65,35-44,Male,Mobile,5.666953941509893,1.89248980292662,19.39043682265467,frame_sequence_414,movement_pattern_414,2,0,0,0
416,3D,Medium,315,21,86,55+,Male,Mobile,5.7954969975893755,2.2428586186983996,20.463237834518697,frame_sequence_415,movement_pattern_415,4,1,2,1
417,AR,High,30,24,82,18-24,Male,Desktop,5.825042670942462,2.676074647130696,21.736393418107774,frame_sequence_416,movement_pattern_416,0,3,0,2
418,3D,Low,224,6,68,35-44,Female,Desktop,6.2689144181356315,2.2960911555191696,18.98247100702261,frame_sequence_417,movement_pattern_417,2,1,1,1
419,2D,Low,113,20,80,18-24,Female,Mobile,6.055014426896279,2.955353107225904,22.988275001951244,frame_sequence_418,movement_pattern_418,0,1,1,0
420,3D,Medium,83,3,87,18-24,Male,Mobile,6.759137389299479,11.745690885696364,17.79364974900989,frame_sequence_419,movement_pattern_419,0,4,2,1
421,3D,Low,71,184,80,25-34,Male,Mobile,5.704239063372777,0.6970007668172812,19.115313651054358,frame_sequence_420,movement_pattern_420,1,0,1,1
422,3D,Medium,99,64,76,35-44,Female,Mobile,5.482304766325861,1.45613112438575,18.706917969165943,frame_sequence_421,movement_pattern_421,2,4,2,1
423,2D,Medium,50,49,69,45-54,Male,Desktop,6.053658681940807,3.553164783057701,21.33898230807372,frame_sequence_422,movement_pattern_422,3,2,2,0
424,2D,Medium,275,78,82,35-44,Female,Mobile,5.180169358704512,6.760914737796832,16.774349225292482,frame_sequence_423,movement_pattern_423,2,2,2,0
425,AR,High,193,13,72,18-24,Female,Desktop,5.76655338491685,1.4430753077704634,20.842385595971585,frame_sequence_424,movement_pattern_424,0,4,0,2
426,2D,High,232,98,70,35-44,Female,Mobile,5.691240365977217,0.13345605020627116,21.760253866230958,frame_sequence_425,movement_pattern_425,2,1,0,0
427,3D,Medium,161,34,76,25-34,Female,Mobile,5.577963535263985,2.3134238918375205,19.017852156024915,frame_sequence_426,movement_pattern_426,1,2,2,1
428,2D,High,147,34,84,35-44,Male,Desktop,5.646999111807157,1.2332114297663743,20.491770601050582,frame_sequence_427,movement_pattern_427,2,0,0,0
429,3D,High,56,46,84,25-34,Male,Mobile,6.012585426404732,0.6454878651620543,15.928969249215482,frame_sequence_428,movement_pattern_428,1,1,0,1
430,2D,High,111,12,92,55+,Male,Mobile,5.918763160726135,0.5519712410179956,20.083227845481787,frame_sequence_429,movement_pattern_429,4,4,0,0
431,3D,High,267,33,79,25-34,Male,Mobile,5.709418397617989,10.197903962392942,19.48731196676684,frame_sequence_430,movement_pattern_430,1,2,0,1
432,3D,Low,227,36,79,18-24,Male,Desktop,6.3979812631113795,0.3510430859873692,22.15996050780848,frame_sequence_431,movement_pattern_431,0,1,1,1
433,2D,Low,289,29,85,25-34,Female,Tablet,5.6205911552723515,0.9812724297672564,20.35168778100971,frame_sequence_432,movement_pattern_432,1,1,1,0
434,3D,Low,212,29,78,25-34,Male,Mobile,6.174334292540447,3.7409494207930947,20.463969941776803,frame_sequence_433,movement_pattern_433,1,3,1,1
435,2D,Medium,248,9,79,25-34,Female,Desktop,5.944610345336608,3.628499051096057,22.552857213345863,frame_sequence_434,movement_pattern_434,1,3,2,0
436,3D,Low,167,10,81,18-24,Male,Mobile,5.875643881250907,0.8512637040011882,22.805088306373015,frame_sequence_435,movement_pattern_435,0,1,1,1
437,2D,High,192,15,81,45-54,Female,Mobile,5.387305339001884,2.499213951035845,18.291541130254114,frame_sequence_436,movement_pattern_436,3,1,0,0
438,2D,Medium,144,4,86,35-44,Male,Mobile,6.42529060634842,4.041959344350639,19.37324883798116,frame_sequence_437,movement_pattern_437,2,4,2,0
439,3D,Medium,126,10,62,35-44,Female,Tablet,5.892761641063485,1.5013336632991618,19.15481362087374,frame_sequence_438,movement_pattern_438,2,4,2,1
440,3D,Medium,181,32,77,18-24,Female,Mobile,5.446861421142487,1.889848424457204,18.155815029677136,frame_sequence_439,movement_pattern_439,0,2,2,1
441,2D,High,104,21,77,35-44,Male,Desktop,5.325933403150862,0.9801648471248752,17.40492613155219,frame_sequence_440,movement_pattern_440,2,0,0,0
442,3D,Medium,88,55,83,25-34,Male,Tablet,5.648290509451327,0.6008862351050908,20.314560860000277,frame_sequence_441,movement_pattern_441,1,4,2,1
443,3D,Medium,171,17,66,45-54,Female,Mobile,5.67112482924159,3.9018636873154793,23.14759028167815,frame_sequence_442,movement_pattern_442,3,4,2,1
444,3D,Low,68,9,80,25-34,Male,Mobile,5.875115098678329,3.3043669849474497,20.496148268549256,frame_sequence_443,movement_pattern_443,1,1,1,1
445,2D,Medium,315,17,79,25-34,Male,Desktop,6.082182792475599,9.481735395652159,20.081970921062553,frame_sequence_444,movement_pattern_444,1,1,2,0
446,3D,Low,315,27,75,25-34,Male,Mobile,5.84956501376718,0.6268761095145331,18.6784171564488,frame_sequence_445,movement_pattern_445,1,0,1,1
447,3D,Medium,120,59,78,45-54,Male,Desktop,5.770191331306204,0.47382372063051764,21.53744524638216,frame_sequence_446,movement_pattern_446,3,1,2,1
448,2D,Low,232,97,70,25-34,Male,Mobile,5.886059331952637,0.7816624400138469,19.99139430240061,frame_sequence_447,movement_pattern_447,1,0,1,0
449,2D,Medium,182,82,91,25-34,Female,Desktop,5.773032710948069,2.9505451555775575,19.78885167725473,frame_sequence_448,movement_pattern_448,1,4,2,0
450,AR,Low,206,28,68,35-44,Female,Mobile,5.777528698012465,1.8193015111495927,19.14988072994222,frame_sequence_449,movement_pattern_449,2,3,1,2
451,3D,Medium,79,3,84,18-24,Male,Desktop,6.163212372542075,4.027065549676722,18.38265595139599,frame_sequence_450,movement_pattern_450,0,1,2,1
452,3D,High,220,23,74,18-24,Female,Mobile,7.168930341348094,1.0093825433372101,18.211947824611258,frame_sequence_451,movement_pattern_451,0,4,0,1
453,2D,High,125,92,80,25-34,Female,Desktop,5.3143808121934315,0.03242563773405746,22.905698931588983,frame_sequence_452,movement_pattern_452,1,4,0,0
454,3D,Low,315,16,73,35-44,Female,Mobile,6.138782416189598,2.455617624507435,20.248881867117788,frame_sequence_453,movement_pattern_453,2,0,1,1
455,3D,High,270,28,68,25-34,Male,Mobile,6.249037463195192,1.4751279568224127,21.335446446585266,frame_sequence_454,movement_pattern_454,1,2,0,1
456,2D,Medium,116,50,80,18-24,Male,Desktop,5.972781182418124,1.6738099356495937,18.579448667018433,frame_sequence_455,movement_pattern_455,0,1,2,0
457,2D,Medium,96,15,90,25-34,Male,Tablet,5.835942933945517,0.026818310261759397,18.48265497293499,frame_sequence_456,movement_pattern_456,1,2,2,0
458,2D,Medium,315,24,87,25-34,Female,Mobile,5.496766236878771,3.01035339890719,20.17565012814148,frame_sequence_457,movement_pattern_457,1,2,2,0
459,3D,High,100,21,72,25-34,Female,Tablet,6.531317869441923,9.68264261198347,22.571091355730267,frame_sequence_458,movement_pattern_458,1,3,0,1
460,3D,Low,103,69,77,25-34,Male,Mobile,5.432651053631556,4.556139561056013,17.976774376484713,frame_sequence_459,movement_pattern_459,1,0,1,1
461,AR,Low,96,6,70,45-54,Female,Desktop,5.606241149331709,2.075537789311598,19.985360475978403,frame_sequence_460,movement_pattern_460,3,4,1,2
462,AR,High,156,2,78,18-24,Female,Mobile,6.252759846357774,0.7865447847072419,17.086247755702463,frame_sequence_461,movement_pattern_461,0,1,0,2
463,2D,Low,305,7,74,45-54,Female,Mobile,5.489956817497922,0.7099761973103106,22.95546714458022,frame_sequence_462,movement_pattern_462,3,2,1,0
464,2D,Medium,50,28,77,25-34,Male,Desktop,6.3575849896409435,2.24791736414345,17.913946525981164,frame_sequence_463,movement_pattern_463,1,4,2,0
465,2D,High,125,20,84,45-54,Female,Desktop,5.789330961163481,3.7054755247152453,18.40079942442717,frame_sequence_464,movement_pattern_464,3,2,0,0
466,2D,Low,113,75,78,25-34,Male,Mobile,6.0512364054351515,0.8251644913058483,18.753133915297475,frame_sequence_465,movement_pattern_465,1,1,1,0
467,2D,Low,68,8,78,18-24,Female,Mobile,6.0650496423429345,2.637532467850646,19.148292667375124,frame_sequence_466,movement_pattern_466,0,1,1,0
468,3D,High,315,28,78,25-34,Female,Mobile,5.42431950763684,0.13585142944353037,21.409992690998294,frame_sequence_467,movement_pattern_467,1,0,0,1
469,3D,Medium,231,16,67,18-24,Male,Mobile,5.692333168671426,5.595200758974846,22.62688850769465,frame_sequence_468,movement_pattern_468,0,4,2,1
470,2D,Low,137,55,85,25-34,Female,Mobile,5.500627896407575,3.408474257801921,18.149611359633397,frame_sequence_469,movement_pattern_469,1,4,1,0
471,3D,Medium,114,13,79,18-24,Male,Desktop,5.499350852691719,0.35374831709264354,24.54903181175399,frame_sequence_470,movement_pattern_470,0,2,2,1
472,2D,Low,220,19,67,55+,Male,Desktop,5.668774469545759,0.321800198373161,18.70361463687385,frame_sequence_471,movement_pattern_471,4,2,1,0
473,AR,High,90,20,73,45-54,Female,Tablet,5.673843967415256,3.471766820598158,20.218566185609998,frame_sequence_472,movement_pattern_472,3,2,0,2
474,AR,Low,139,61,89,45-54,Male,Mobile,5.355677679378498,1.11578194526719,19.394976643303387,frame_sequence_473,movement_pattern_473,3,4,1,2
475,3D,Low,175,19,73,45-54,Female,Tablet,5.807505439082393,3.295977314735188,19.329264901287818,frame_sequence_474,movement_pattern_474,3,4,1,1
476,3D,High,87,40,74,18-24,Male,Desktop,5.33094831469489,3.8585428433344746,18.300272307205212,frame_sequence_475,movement_pattern_475,0,1,0,1
477,3D,Medium,131,44,66,18-24,Male,Mobile,6.46133598840008,3.1748784452401715,19.040160626981663,frame_sequence_476,movement_pattern_476,0,2,2,1
478,3D,Medium,221,32,85,45-54,Female,Mobile,5.9437394389703115,1.6318313982839512,19.20978305975285,frame_sequence_477,movement_pattern_477,3,4,2,1
479,AR,Medium,121,18,85,18-24,Male,Desktop,5.952612316596394,0.1549178075808172,16.908919105634098,frame_sequence_478,movement_pattern_478,0,2,2,2
480,AR,Medium,111,67,74,25-34,Male,Mobile,5.937617641727814,1.0542885640212207,19.717789040005023,frame_sequence_479,movement_pattern_479,1,1,2,2
481,2D,High,178,10,64,55+,Male,Mobile,5.7036505659977585,1.4719617337843067,18.9419290729469,frame_sequence_480,movement_pattern_480,4,3,0,0
482,3D,Medium,180,35,81,45-54,Male,Tablet,5.71609565091717,1.369790296557485,21.199552689870472,frame_sequence_481,movement_pattern_481,3,0,2,1
483,2D,Medium,114,29,76,25-34,Female,Desktop,5.441565828188416,2.685966697644354,21.650183810271216,frame_sequence_482,movement_pattern_482,1,2,2,0
484,AR,Medium,55,17,78,18-24,Female,Desktop,5.601342139897983,3.57187724886424,21.88244433043239,frame_sequence_483,movement_pattern_483,0,4,2,2
485,2D,Low,119,40,75,35-44,Male,Desktop,5.857821188491063,1.4223782078067468,22.458237885218562,frame_sequence_484,movement_pattern_484,2,3,1,0
486,2D,Low,227,25,81,18-24,Female,Desktop,5.833825244848582,2.7023568555926882,23.315638641537863,frame_sequence_485,movement_pattern_485,0,4,1,0
487,2D,Medium,75,39,72,18-24,Male,Mobile,5.647075073981279,1.5613866847197575,18.421488929844617,frame_sequence_486,movement_pattern_486,0,1,2,0
488,2D,High,66,21,78,18-24,Female,Mobile,5.339702583654749,1.7874491575237932,19.16225522557861,frame_sequence_487,movement_pattern_487,0,2,0,0
489,2D,Medium,108,47,78,55+,Male,Mobile,5.732609967997215,0.8690175240258052,23.592028463322475,frame_sequence_488,movement_pattern_488,4,0,2,0
490,3D,Low,181,62,77,25-34,Female,Tablet,5.729817054277924,0.7869700906725494,17.612100571016427,frame_sequence_489,movement_pattern_489,1,0,1,1
491,AR,High,67,17,78,25-34,Male,Mobile,6.39151937941045,1.1567535049843674,19.46108695453846,frame_sequence_490,movement_pattern_490,1,4,0,2
492,AR,Low,68,38,84,18-24,Male,Tablet,5.685925821049031,1.2614160036834206,21.205136726002845,frame_sequence_491,movement_pattern_491,0,2,1,2
493,3D,High,263,25,70,55+,Female,Mobile,5.4353219926086656,5.988224349805871,20.72290034754087,frame_sequence_492,movement_pattern_492,4,3,0,1
494,3D,Medium,89,33,67,18-24,Female,Tablet,6.177421519247969,4.383187057714997,20.635610766772118,frame_sequence_493,movement_pattern_493,0,0,2,1
495,2D,Low,101,39,70,25-34,Female,Desktop,5.880792714263478,1.5863367743138168,19.76729194691474,frame_sequence_494,movement_pattern_494,1,3,1,0
496,2D,High,168,35,80,25-34,Female,Mobile,6.155890997743397,0.24468572039469225,21.855218469477485,frame_sequence_495,movement_pattern_495,1,3,0,0
497,3D,Low,315,6,78,55+,Male,Mobile,6.256090204384578,0.7867681834233127,18.347928477318117,frame_sequence_496,movement_pattern_496,4,3,1,1
498,2D,High,96,7,88,35-44,Male,Mobile,5.569858089102891,0.32756103486419585,17.820945415633375,frame_sequence_497,movement_pattern_497,2,2,0,0
499,2D,High,69,15,74,18-24,Female,Desktop,6.438299813783888,4.048797208651636,21.10517899508969,frame_sequence_498,movement_pattern_498,0,4,0,0
500,2D,High,89,44,71,55+,Male,Mobile,5.928676397952804,6.170820666517302,22.09915129240285,frame_sequence_499,movement_pattern_499,4,3,0,0
501,2D,High,310,11,70,18-24,Female,Desktop,6.16306754428165,3.7451397592208218,20.864108322127564,frame_sequence_500,movement_pattern_500,0,0,0,0
502,3D,Medium,113,16,82,35-44,Female,Tablet,5.16262064561628,1.3397535244459793,20.147095695213352,frame_sequence_501,movement_pattern_501,2,0,2,1
503,AR,High,94,28,70,25-34,Male,Desktop,5.375012788539569,6.582861905460269,20.048573949431955,frame_sequence_502,movement_pattern_502,1,2,0,2
504,2D,High,134,32,76,35-44,Male,Desktop,6.241269153457549,2.776077842837969,18.064935557062448,frame_sequence_503,movement_pattern_503,2,3,0,0
505,2D,High,153,36,67,25-34,Female,Desktop,5.711967022877038,0.44786651326440163,20.631816860677073,frame_sequence_504,movement_pattern_504,1,3,0,0
506,AR,Medium,225,21,86,18-24,Male,Mobile,5.600063234180288,1.0019634204520864,19.624042497714754,frame_sequence_505,movement_pattern_505,0,2,2,2
507,3D,Medium,148,22,67,18-24,Male,Mobile,5.8063663946839945,0.8153918726372413,18.818338281563452,frame_sequence_506,movement_pattern_506,0,3,2,1
508,2D,Medium,135,13,85,35-44,Male,Mobile,5.441002597641509,0.6585068183296794,20.197416341205166,frame_sequence_507,movement_pattern_507,2,0,2,0
509,3D,Medium,132,21,87,25-34,Male,Mobile,5.667111422952889,3.007790743765641,23.49914288213214,frame_sequence_508,movement_pattern_508,1,3,2,1
510,3D,Low,224,14,74,18-24,Female,Mobile,5.678928198262404,1.7966958950529144,21.31074867928622,frame_sequence_509,movement_pattern_509,0,0,1,1
511,3D,Low,55,50,87,25-34,Female,Tablet,6.095940594964614,0.8058487128467932,22.956722590376792,frame_sequence_510,movement_pattern_510,1,3,1,1
512,3D,Medium,117,11,87,25-34,Male,Mobile,5.928771764335375,4.787882443893103,17.21892964526826,frame_sequence_511,movement_pattern_511,1,3,2,1
513,2D,Medium,170,21,81,35-44,Female,Mobile,5.8267943740631445,0.5611670460201129,18.826109289638907,frame_sequence_512,movement_pattern_512,2,4,2,0
514,2D,High,315,44,82,45-54,Female,Mobile,5.7836712321379435,2.3861280232628683,17.519489222972883,frame_sequence_513,movement_pattern_513,3,3,0,0
515,3D,Low,122,46,76,18-24,Female,Mobile,6.0101899307477,0.6051621307206682,18.52791421911043,frame_sequence_514,movement_pattern_514,0,2,1,1
516,AR,High,143,12,79,18-24,Male,Mobile,5.902775531409613,0.4784518017515341,19.492995544214388,frame_sequence_515,movement_pattern_515,0,4,0,2
517,2D,Low,85,43,75,18-24,Female,Mobile,6.417560276669828,0.05779802842985132,20.749550241870608,frame_sequence_516,movement_pattern_516,0,2,1,0
518,AR,High,217,20,78,18-24,Male,Desktop,5.740977847699052,0.9901008424701367,20.27544849297373,frame_sequence_517,movement_pattern_517,0,1,0,2
519,3D,Low,273,18,81,25-34,Male,Mobile,6.400039896826555,1.4066081376806139,16.20380971960629,frame_sequence_518,movement_pattern_518,1,2,1,1
520,AR,Low,94,44,71,18-24,Female,Desktop,6.515958828262576,0.478730549439094,19.944809859024005,frame_sequence_519,movement_pattern_519,0,0,1,2
521,2D,Medium,91,7,75,35-44,Female,Mobile,6.292399946682801,6.951972321440418,21.613945701248202,frame_sequence_520,movement_pattern_520,2,1,2,0
522,AR,Low,76,20,83,35-44,Female,Desktop,5.4587282205470276,3.5430839744110916,20.991406530529243,frame_sequence_521,movement_pattern_521,2,1,1,2
523,3D,Medium,186,48,73,18-24,Female,Mobile,6.077095273412307,1.3234035306003618,17.636164495427142,frame_sequence_522,movement_pattern_522,0,0,2,1
524,AR,Medium,95,18,80,18-24,Male,Desktop,5.8375736894751515,1.2012041541998393,21.206776900712,frame_sequence_523,movement_pattern_523,0,0,2,2
525,2D,Medium,97,57,69,55+,Female,Tablet,6.235052927941655,1.1558602411140289,17.712631043877508,frame_sequence_524,movement_pattern_524,4,2,2,0
526,3D,High,315,1,95,18-24,Female,Desktop,6.194251734835065,2.503083184515573,17.249660735879534,frame_sequence_525,movement_pattern_525,0,0,0,1
527,2D,High,145,34,84,35-44,Male,Mobile,5.7209824022004705,1.3725685493507407,15.866128688156564,frame_sequence_526,movement_pattern_526,2,1,0,0
528,2D,High,175,37,80,45-54,Female,Mobile,5.240778291039827,0.9764217676147056,22.341018496905768,frame_sequence_527,movement_pattern_527,3,4,0,0
529,AR,Medium,315,32,72,55+,Male,Mobile,5.687667860764403,2.117170691309248,20.32767948751335,frame_sequence_528,movement_pattern_528,4,2,2,2
530,2D,Low,179,26,72,25-34,Male,Desktop,6.734422420679506,3.708017289966909,19.278114502783893,frame_sequence_529,movement_pattern_529,1,2,1,0
531,3D,Low,152,40,77,25-34,Female,Desktop,6.002769738262789,2.902444525311654,20.583144625069345,frame_sequence_530,movement_pattern_530,1,1,1,1
532,2D,Medium,139,45,84,25-34,Male,Mobile,5.8039948643240615,4.437820090473067,20.624402763653755,frame_sequence_531,movement_pattern_531,1,2,2,0
533,3D,Medium,283,41,80,18-24,Female,Desktop,5.665900617638749,0.828087629754371,17.62030929635778,frame_sequence_532,movement_pattern_532,0,3,2,1
534,3D,High,126,50,62,35-44,Female,Mobile,6.204458191876368,1.6188321962936651,15.967029006127957,frame_sequence_533,movement_pattern_533,2,1,0,1
535,AR,Medium,164,13,79,18-24,Male,Mobile,5.6837801882034835,1.316578057698143,17.74081554371994,frame_sequence_534,movement_pattern_534,0,4,2,2
536,3D,Low,249,35,77,25-34,Male,Mobile,5.818549666265743,0.8530987721425536,21.070343094758144,frame_sequence_535,movement_pattern_535,1,0,1,1
537,2D,Medium,315,21,84,18-24,Female,Mobile,6.6859511177768765,0.14061711977572414,18.39186362028537,frame_sequence_536,movement_pattern_536,0,0,2,0
538,2D,Low,148,9,70,18-24,Male,Mobile,5.971137540058114,4.9027484858243495,17.780960789764773,frame_sequence_537,movement_pattern_537,0,0,1,0
